#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-03-09-10-21-12
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1357445402.284659	CuYUsv4RXxyEkFChP4	172.16.253.130	1615	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445403.439207	CoFLev13hoXyaOCOrh	172.16.253.130	1616	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445414.443177	C29mVW2giclx00zSw9	172.16.253.130	1617	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445415.595599	CgwBQ5DlgA9s5L8c9	172.16.253.130	1618	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445416.752490	Cs0Qo1k26FggL1yMh	172.16.253.130	1619	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445417.928544	CUs4n13Dz6MiP6f9P8	172.16.253.130	1620	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445419.086583	CB54Gesu7nJJuiNJg	172.16.253.130	1621	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445420.235043	CVlSF535cgK8Jj9P4h	172.16.253.130	1622	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445421.397358	ClLAca3ujmsM9fN7u8	172.16.253.130	1623	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445432.397548	C7So9a8RjQyQtYcwc	172.16.253.130	1624	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445433.564861	Cz1I4C4df2YvBTw6D4	172.16.253.130	1625	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445434.722033	CnFAKK1kXq5fKw5Sh4	172.16.253.130	1626	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445435.878304	C3hHgG1Nljmq0RErRc	172.16.253.130	1627	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445437.033959	CtKGyG4LtiESLNfL6g	172.16.253.130	1628	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445438.191470	CaTwTP3qRqlahxzgI2	172.16.253.130	1629	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445449.190611	CGLn252uZiRBK7YBsg	172.16.253.130	1631	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445450.344976	CEMZwU3WYPiLIKsoA6	172.16.253.130	1632	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445451.500876	CgpIQH93iR4EDcGXj	172.16.253.130	1633	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445452.661268	C8Jnko2UdveCy7fpjk	172.16.253.130	1634	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445463.658238	C07uZs2x7ZY68ePFe6	172.16.253.130	1635	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445474.658166	CkdFbDMOlf4AHsUa1	172.16.253.130	1636	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445475.813859	Ci7NBT13TKdEUIyzye	172.16.253.130	1637	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445476.994627	C6nl9A3OV3ypKroVTe	172.16.253.130	1638	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445478.160080	CO5BKE3j35eduY1zP	172.16.253.130	1639	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445479.316929	C2BA0P1XYiIxyvGhwl	172.16.253.130	1640	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445490.315556	CuMR7E2OAXMMZw6v78	172.16.253.130	1641	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445491.472497	CSCbPXNXbX9igGWL7	172.16.253.130	1642	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445492.625382	CgVKgTWYOVJ8KlQRl	172.16.253.130	1643	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445503.650365	CaOnGI22XQsBRBYGVh	172.16.253.130	1644	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445504.799062	CviDjq3jfZjnT2bd2a	172.16.253.130	1645	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445515.798488	CjYCVyabVkNqhWlH9	172.16.253.130	1646	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445526.798873	CdhAvu1gDPKclsygi	172.16.253.130	1647	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445527.954838	CFjLJu37weY8BDOCp3	172.16.253.130	1648	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445529.112395	Cb9Jrq1uim2xTzLykb	172.16.253.130	1649	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445530.268609	CB2swh4j6ZOvAvziFb	172.16.253.130	1650	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445531.424329	CFydYl4sRBu4EHpT43	172.16.253.130	1651	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445532.580130	CzP00m1700TONu9JRb	172.16.253.130	1652	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445533.735301	CYJ5p64QvRFGtYh5X3	172.16.253.130	1653	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445534.894135	CoRBSa1cpPYUblBKcc	172.16.253.130	1654	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445536.049565	CcXKVa4OP84lqL9mKa	172.16.253.130	1655	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445537.205250	Cuzt9qjPTfGfdNsDi	172.16.253.130	1656	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445538.397352	C6JDth3Y81rAfBeHYi	172.16.253.130	1657	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445539.550205	CG7xXl3rxtv4ppt7pa	172.16.253.130	1658	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445540.705721	CQQuFlRHRNmoG01v7	172.16.253.130	1659	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445541.880650	CpCdO710PPIMi5vvTk	172.16.253.130	1660	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445543.033621	CznW1O2h7bkw7qYlfl	172.16.253.130	1661	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445544.198556	CJWjFS2KiWOgynia97	172.16.253.130	1662	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445545.351448	CbJKa31WrBwiZUR6Ld	172.16.253.130	1663	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445546.500848	CTuaNH3DVEEGtaWOn	172.16.253.130	1664	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445557.501279	CBnsj12GZ5ZIhFT52	172.16.253.130	1665	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445568.501903	CtZlEW1JmiTyiqvP6e	172.16.253.130	1666	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445569.658186	CzGdsM3x9BgNTzDMa6	172.16.253.130	1667	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445570.813440	Ce0D0QewCjTXk7Jyj	172.16.253.130	1668	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445571.970948	CaWgDw2pFaNRChfNTj	172.16.253.130	1669	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445573.128362	CKIm9B2sxu7eWCgIP5	172.16.253.130	1670	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445584.130558	C4TruLKddPJIiTRbf	172.16.253.130	1671	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445585.281708	CaBat04PxNfNCiJIM1	172.16.253.130	1672	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445586.438952	CCvv6k2uPNz6r3zwr1	172.16.253.130	1673	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445587.596412	CsuZBf2Z03uxAAE3xf	172.16.253.130	1674	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445588.757417	CoqDX44l72NnTcDsgd	172.16.253.130	1675	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445589.918163	Chglep4ukH7byMC0o5	172.16.253.130	1676	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445591.064243	C7Z73y1nYNakrSg725	172.16.253.130	1677	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445592.221456	CvZdqt1eqJIlG9AlCd	172.16.253.130	1678	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445603.221771	CX3cRt4OBj283Bspp9	172.16.253.130	1679	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445614.220684	Cnw0N87t9dq7xJojh	172.16.253.130	1680	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445625.222323	CHIQDZ2QAV6eBqT4Fh	172.16.253.130	1681	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445636.220127	CRFqj433TWsJgH3J39	172.16.253.130	1682	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445637.376297	CDel74UI12IHijgwg	172.16.253.130	1683	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445638.533570	CoMZl73J0zkKUN1ZB8	172.16.253.130	1684	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445649.533815	CqfdqgyhccQGYUAg8	172.16.253.130	1685	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445650.706186	CO9APbZMOPZm8FERg	172.16.253.130	1686	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445651.862452	CAcIWb33CaXANGxbL4	172.16.253.130	1687	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445653.018040	CeoGXH1QPHcrToN0Ec	172.16.253.130	1688	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445664.017387	CIRKcz4b2bOSMwWwZc	172.16.253.130	1689	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445665.172164	CUbOLD4OcJmPmwNFp4	172.16.253.130	1690	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445676.173218	CYfGoD10Kv66VWNwu2	172.16.253.130	1691	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445677.330668	CbyTfb23ja3D3mYXTf	172.16.253.130	1692	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445678.484288	Cr0vHR3ogX6iOG5Seg	172.16.253.130	1693	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445679.643966	CZ747W3DrI37Dz5D92	172.16.253.130	1694	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445680.799780	CzCnQ62rAOF9WGQd6k	172.16.253.130	1695	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445681.953725	CnFfAl2sDWbvNN7UH6	172.16.253.130	1696	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445683.111894	C3vKTEdthUDOtcdn6	172.16.253.130	1697	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445684.285104	CXpvrAsXRCom11Vqk	172.16.253.130	1698	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445685.455963	C35A2q27h8y3aRGEGe	172.16.253.130	1699	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445686.615596	C1Bqmx3IwLYAXXjIi1	172.16.253.130	1700	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445687.774071	CroOJQ1FUIv1a0cEX	172.16.253.130	1701	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445688.941396	CBBIdM1KBymZYM3J1f	172.16.253.130	1702	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445690.098266	CVHBSB3crurGzG4YT7	172.16.253.130	1703	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445691.254033	CxGkvZtfXygxyl7jl	172.16.253.130	1704	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445692.436099	Crv1SF2Gk6vn0PvjEl	172.16.253.130	1705	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445693.603218	CRwxmK2pLpQgZpjMy7	172.16.253.130	1706	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445694.754908	CzRR0V3FUa2MrHKaa	172.16.253.130	1707	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445695.908588	CCtvbw0MzmBf0Bc3i	172.16.253.130	1708	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445697.064996	Cq1Hmn3pkNiQDVW5pi	172.16.253.130	1709	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445698.222266	Ci1BZr3WnJzugwKRO9	172.16.253.130	1710	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445709.223267	CcGEyrKii6jzk2P6b	172.16.253.130	1711	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445720.239645	C8Hy6j4BfonnDwEPc3	172.16.253.130	1712	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445721.392982	CsLGfs1iuidW0Cu9R2	172.16.253.130	1713	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445722.549330	C2O6An1vEJB6ddrvsb	172.16.253.130	1714	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445733.549608	CCYdMn40PK2u7EPeP3	172.16.253.130	1715	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445734.707782	CXhQhi1jY58Ku0jwJb	172.16.253.130	1716	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445735.877597	ClCFd94m4Cw40RpU4c	172.16.253.130	1717	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445746.877866	CdIiOd4nSIiAJPtQt3	172.16.253.130	1718	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1357445748.034713	C1S7Hd1FSlIii6xAQi	172.16.253.130	1719	184.22.41.10	80	1	GET	184.22.41.10	/	-	Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1)	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
