#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-03-09-10-21-58
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1349328951.940488	CZT8lj1tpzcMv7gau1	192.168.106.131	1187	151.97.52.41	16464	udp	-	1.178174	32	1136	SF	-	0	Dd	2	88	2	1192	(empty)
1349328950.925489	CAaOdJgPxqYHtES08	192.168.106.131	1187	80.99.172.35	16464	udp	-	3.181448	32	1136	SF	-	0	Dd	2	88	2	1192	(empty)
1349328954.987528	CbIBfdWScQKq2h6Wi	192.168.106.131	1187	187.244.152.7	16464	udp	-	0.511667	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328956.003656	CQgphD3jwl0dUuZIpc	192.168.106.131	1187	94.21.61.40	16464	udp	-	0.208845	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328957.018620	CEqv7x2kxJOJmNtrGk	192.168.106.131	1187	79.6.125.243	16464	udp	-	0.394419	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328908.347897	CXbMyp1Da8gfm7pEo2	0.0.0.0	68	255.255.255.255	67	udp	dhcp	49.441136	1268	0	S0	-	0	D	4	1380	0	0	(empty)
1349328960.066075	Cguy0b3bOrnZCPzoAl	192.168.106.131	1187	97.92.50.231	16464	udp	-	0.053876	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328961.081711	Cwei584G8ePKOaKdjd	192.168.106.131	1187	72.0.185.0	16464	udp	-	0.119353	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328962.096727	CzAyAn2TKaoNgSkLsi	192.168.106.131	1187	24.31.213.239	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328959.050690	CzK0C23I5yNmhMuBKf	192.168.106.131	1187	85.238.66.247	16464	udp	-	4.062164	32	568	SF	-	0	Dd	2	88	1	596	(empty)
1349328964.130328	CP6pQL3cTj01t2zFi2	192.168.106.131	1187	79.132.174.235	16464	udp	-	0.153446	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328965.143923	CYU4fv0t0uNR0Tr7	192.168.106.131	1187	83.233.16.2	16464	udp	-	0.130559	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328966.160849	CSlmzo12yPPp7lQ8H4	192.168.106.131	1187	85.225.215.144	16464	udp	-	0.205568	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328967.176091	CVNzhOFzmcP9d2hxa	192.168.106.131	1187	189.15.39.7	16464	udp	-	0.372636	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328968.190917	CNTWhL1UtdakDiKZ4	192.168.106.131	1187	124.123.52.236	16464	udp	-	0.229008	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328969.207026	C4okztnEJE3zEdIB6	192.168.106.131	1187	77.70.31.17	16464	udp	-	0.138799	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328970.222005	CWDSEz1aiheAImscP3	192.168.106.131	1187	24.237.97.6	16464	udp	-	1.133958	32	1136	SF	-	0	Dd	2	88	2	1192	(empty)
1349328973.269075	Cjcw4f2mmIUAP2skSe	192.168.106.131	1187	88.222.186.29	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328974.285104	CkcOCm3lD32P6TLhlj	192.168.106.131	1187	98.239.144.53	16464	udp	-	0.038976	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328975.300172	CkqtNB4MRpzljcvS5b	192.168.106.131	1187	115.240.69.14	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328972.253016	CF3qPZHuhEcSkDPh8	192.168.106.131	1187	69.132.12.47	16464	udp	-	4.103473	32	1136	SF	-	0	Dd	2	88	2	1192	(empty)
1349328977.331306	CpFpQQ2t1aRfyJRfCh	192.168.106.131	1187	115.242.166.78	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328978.347222	CFzk0X3bAA5uMvYfMh	192.168.106.131	1187	86.121.64.76	16464	udp	-	0.142134	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328979.363392	CyQ3SU3OSfgYwYBSfb	192.168.106.131	1187	80.30.162.121	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328958.034636	CD2HMh4tnu9JnX4udg	192.168.106.131	1187	98.185.56.2	16464	udp	-	22.386496	32	1136	SF	-	0	Dd	2	88	2	1192	(empty)
1349328981.394251	CiW8IO25rVMiZLNzwj	192.168.106.131	1187	79.112.19.116	16464	udp	-	0.154047	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328982.409272	Cpy9oz4sX54GIVtC3f	192.168.106.131	1187	89.228.96.82	16464	udp	-	0.483044	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328983.425466	Cpkudk3roUXeriD7t8	192.168.106.131	1187	187.39.36.41	16464	udp	-	0.219695	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328984.440396	Ci0dFc2wl791hksu04	192.168.106.131	1187	81.111.161.35	16464	udp	-	0.157951	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328985.456325	CER6qXp3sbMnmhIL6	192.168.106.131	1187	189.79.206.79	16464	udp	-	0.235652	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328987.487409	C734rrV3eAQvo2Zla	192.168.106.131	1187	115.240.241.51	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328988.504638	CY7gHN1oVpl0uwQQv4	192.168.106.131	1187	58.7.153.21	16464	udp	-	0.301308	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328989.519532	C62TGQJ1CUn31XSh7	192.168.106.131	1187	75.141.252.53	16464	udp	-	0.113221	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328990.534592	CFECHq1wxFDlIbvF82	192.168.106.131	1187	190.202.217.241	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328991.550706	CLdln23ePIKBVdLii	192.168.106.131	1187	76.171.103.43	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328992.565618	CYNFYN3IVoqhaeDd9d	192.168.106.131	1187	212.10.148.43	16464	udp	-	0.138135	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328993.581583	CIhPIp2BHvwAb7y6pl	192.168.106.131	1187	46.121.42.245	16464	udp	-	0.280129	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328994.596633	Cp8Cua403COoP3tjzf	192.168.106.131	1187	68.193.169.116	16464	udp	-	0.034636	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328996.643667	CGgYEf4jEbZbyOB3Bc	192.168.106.131	1187	91.64.27.47	16464	udp	-	0.129735	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328995.612686	CCYhu03GEXUKP80pQk	192.168.106.131	1187	75.69.60.61	16464	udp	-	2.086342	32	1136	SF	-	0	Dd	2	88	2	1192	(empty)
1349328998.674832	CzBDHu22Efya4mTq7j	192.168.106.131	1187	190.46.187.65	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349329054.641476	Cub8Nf3akKFqJ2nCN8	192.168.106.131	1196	50.22.196.70	80	tcp	http	0.035014	70	721	SF	-	0	ShADafF	5	278	4	885	(empty)
1349328999.690795	CLrxRA3r6QfPrmPuF1	192.168.106.131	1187	2.193.86.67	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349329000.706872	CchKPa6QkKAEIddc8	192.168.106.131	1187	83.211.47.36	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349329001.721882	C0thVg1d1jhs8eBDp5	192.168.106.131	1187	71.180.98.36	16464	udp	-	0.082817	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349329002.737885	CB466H20hEs0cRgS9	192.168.106.131	1187	65.188.152.236	16464	udp	-	0.046399	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328995.327798	C9oSpd3JBZ7bQiBrng	192.168.106.1	1900	239.255.255.250	1900	udp	-	8.166289	8643	0	S0	-	0	D	18	9147	0	0	(empty)
1349329003.752957	CjhdlW11zT922vAuN	192.168.106.131	1187	89.212.207.233	16464	udp	-	0.188992	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349329054.619791	C0MW2E4J7f69rq7CHe	192.168.106.131	1195	81.17.18.18	12757	tcp	-	4.960160	182	15103	SF	-	0	ShADadfF	14	750	23	18067	(empty)
1349329054.617050	CltF8T2M3AXpfbR9Rj	192.168.106.131	1194	8.8.8.8	53	udp	dns	0.024138	31	149	SF	-	0	Dd	1	59	1	177	(empty)
1349329061.567141	CTG32MuoXNCwgdTV6	192.168.106.131	1197	31.184.244.180	80	tcp	http	0.214470	372	106	SF	-	0	ShADafF	5	580	4	270	(empty)
